sample_id,source_file,strength_grade,w_b_ratio,restraint_code,restraint_percent,restraint_factor_R,time_h,time_h_norm,specimen_temperature_c,T_reference,delta_T_point,axial_stress_mpa,deformation_um,cube_strength_mpa,thermal_expansion_alpha,granularity
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,10.445,0.14224102124831645,35.3417,20.777,14.564700000000002,0.0905,-13.0587,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,10.5517,0.14369407217863675,35.3569,20.777,14.579900000000002,0.0838,-13.3189,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,10.6317,0.14478351992395655,35.363,20.777,14.585999999999999,0.0842,-13.3189,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,10.7384,0.14623657085427683,35.4021,20.777,14.625099999999996,0.0823,-13.9716,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,10.8184,0.14732601859959663,35.377,20.777,14.600000000000001,0.0887,-13.4783,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,10.925,0.14877770772023527,35.4527,20.777,14.675699999999999,0.0823,-13.391,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,11.005,0.14986715546555507,35.4138,20.777,14.636800000000001,0.0881,-14.1271,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,11.1117,0.15132020639587535,35.444,20.777,14.667000000000002,0.0881,-14.1271,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,11.1917,0.15240965414119514,35.4666,20.777,14.689599999999999,0.0797,-14.4505,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,11.2717,0.15349910188651492,35.4589,20.777,14.681899999999999,0.0871,-14.5839,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,11.3784,0.15495215281683522,35.5054,20.777,14.7284,0.0774,-14.7752,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,11.4584,0.15604160056215502,35.4945,20.777,14.717500000000001,0.0838,-14.7752,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,11.565,0.15749328968279366,35.5283,20.777,14.7513,0.0844,-14.7752,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,11.645,0.15858273742811346,35.543,20.777,14.765999999999998,0.0794,-14.9559,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,11.7517,0.16003578835843374,35.5559,20.777,14.7789,0.0869,-14.9559,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,11.8317,0.16112523610375354,35.5865,20.777,14.8095,0.0806,-15.0472,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,11.9384,0.16257828703407382,35.579,20.777,14.802,0.08,-15.0472,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,12.0184,0.16366773477939361,35.5722,20.777,14.795200000000001,0.0807,-15.0472,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,12.0984,0.1647571825247134,35.583,20.777,14.805999999999997,0.0778,-15.2031,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,12.205,0.16620887164535206,35.5585,20.777,14.781500000000001,0.0827,-15.0847,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,12.285,0.16729831939067186,35.5666,20.777,14.7896,0.0738,-15.3195,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,12.3917,0.16875137032099216,35.5355,20.777,14.758499999999998,0.081,-15.3195,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,12.4717,0.16984081806631196,35.5514,20.777,14.7744,0.0805,-15.3195,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,12.5784,0.17129386899663224,35.5535,20.777,14.776499999999999,0.0739,-15.4678,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,12.6584,0.17238331674195204,35.5397,20.777,14.762700000000002,0.0734,-15.4678,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,12.765,0.17383500586259068,35.537,20.777,14.759999999999998,0.074,-15.4678,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,12.845,0.17492445360791048,35.512,20.777,14.735,0.0741,-15.4678,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,12.9517,0.17637750453823076,35.5383,20.777,14.761299999999999,0.0735,-15.4678,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,13.0317,0.17746695228355056,35.5255,20.777,14.7485,0.0696,-15.5726,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,13.1117,0.17855640002887035,35.5045,20.777,14.7275,0.0699,-15.5726,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,13.2184,0.18000945095919063,35.489,20.777,14.711999999999996,0.0694,-15.5726,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,13.2984,0.18109889870451046,35.5005,20.777,14.723500000000001,0.0756,-15.5726,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,13.405,0.18255058782514905,35.449,20.777,14.671999999999997,0.0763,-15.5726,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,13.485,0.18364003557046887,35.5356,20.777,14.758600000000001,0.0693,-15.7325,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,13.5917,0.18509308650078915,35.4577,20.777,14.680700000000002,0.0769,-15.7325,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,13.6717,0.18618253424610895,35.4544,20.777,14.677399999999999,0.0702,-15.8998,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,13.7784,0.18763558517642923,35.4492,20.777,14.672199999999997,0.0702,-15.8998,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,13.8584,0.18872503292174903,35.4325,20.777,14.655499999999996,0.0698,-15.8998,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,13.9384,0.18981448066706882,35.4698,20.777,14.692799999999998,0.0699,-15.8998,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,14.045,0.19126616978770747,35.4364,20.777,14.659399999999998,0.0704,-15.8998,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,14.125,0.19235561753302727,35.4424,20.777,14.665399999999998,0.0702,-15.8998,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,14.2317,0.19380866846334754,35.4377,20.777,14.660699999999999,0.0652,-16.0164,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,14.3117,0.19489811620866737,35.4361,20.777,14.659100000000002,0.0722,-15.8871,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,14.4184,0.19635116713898765,35.4146,20.777,14.637599999999999,0.0658,-15.9253,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,14.4984,0.19744061488430745,35.4038,20.777,14.626799999999996,0.0743,-15.9253,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,14.605,0.1988923040049461,35.3894,20.777,14.612400000000001,0.0742,-15.9253,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,14.685,0.1999817517502659,35.4054,20.777,14.6284,0.0652,-16.1358,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,14.765,0.2010711994955857,35.3856,20.777,14.608599999999996,0.075,-15.896,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,14.8717,0.20252425042590597,35.3884,20.777,14.611399999999996,0.0752,-15.7999,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,14.9517,0.20361369817122577,35.3962,20.777,14.6192,0.0769,-15.9684,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,15.0584,0.20506674910154604,35.3686,20.777,14.5916,0.077,-15.9684,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,15.1384,0.20615619684686587,35.388,20.777,14.610999999999997,0.0669,-16.1158,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,15.245,0.20760788596750446,35.3732,20.777,14.596199999999996,0.0746,-16.5454,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,15.325,0.20869733371282426,35.3609,20.777,14.5839,0.0749,-16.478,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,15.4317,0.21015038464314456,35.3411,20.777,14.564099999999996,0.0674,-16.5611,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,15.5117,0.21123983238846436,35.3569,20.777,14.579900000000002,0.076,-16.5611,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,15.5917,0.21232928013378416,35.3417,20.777,14.564700000000002,0.0753,-16.5611,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,15.6984,0.21378233106410444,35.3605,20.777,14.5835,0.0757,-16.8026,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,15.7784,0.21487177880942424,35.3462,20.777,14.569200000000002,0.0753,-16.8026,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,15.885,0.21632346793006288,35.3566,20.777,14.5796,0.0661,-16.9534,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,15.965,0.21741291567538268,35.3294,20.777,14.552399999999999,0.0751,-16.9534,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,16.0717,0.21886596660570296,35.3518,20.777,14.574799999999996,0.0751,-16.9534,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,16.1517,0.21995541435102278,35.3597,20.777,14.582699999999996,0.0683,-17.0629,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,16.2584,0.2214084652813431,35.3238,20.777,14.546799999999998,0.0772,-16.9246,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,16.3384,0.22249791302666286,35.3236,20.777,14.546599999999998,0.0769,-16.9246,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,16.4184,0.22358736077198263,35.3433,20.777,14.566299999999998,0.0699,-17.0065,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,16.525,0.22503904989262127,35.3216,20.777,14.544599999999996,0.0704,-17.0065,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,16.605,0.2261284976379411,35.3116,20.777,14.534599999999998,0.0706,-17.0065,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,16.7117,0.22758154856826138,35.3002,20.777,14.523199999999996,0.0774,-17.0945,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,16.7917,0.22867099631358115,35.289,20.777,14.512,0.0782,-17.0945,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,16.8984,0.23012404724390143,35.2919,20.777,14.514899999999997,0.068,-17.244,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,16.9784,0.23121349498922125,35.2688,20.777,14.491799999999998,0.0762,-17.244,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,17.085,0.2326651841098599,35.2805,20.777,14.503500000000003,0.0683,-17.3612,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,17.165,0.23375463185517967,35.2827,20.777,14.505699999999997,0.0689,-17.3612,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,17.2717,0.23520768278549997,35.2682,20.777,14.4912,0.0693,-17.3612,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,17.3517,0.2362971305308198,35.2564,20.777,14.479399999999998,0.0689,-17.3612,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,17.4317,0.23738657827613957,35.2562,20.777,14.479199999999999,0.0687,-17.3612,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,17.5384,0.23883962920645985,35.2481,20.777,14.4711,0.0688,-17.3612,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,17.6184,0.23992907695177967,35.2585,20.777,14.481499999999997,0.0688,-17.3612,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,17.725,0.24138076607241832,35.226,20.777,14.448999999999998,0.0765,-17.673,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,17.805,0.2424702138177381,35.222,20.777,14.445,0.0769,-17.673,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,17.9117,0.24392326474805837,35.2218,20.777,14.4448,0.0686,-17.8012,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,17.9917,0.2450127124933782,35.2059,20.777,14.428899999999999,0.0688,-17.8012,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,18.0984,0.2464657634236985,35.2072,20.777,14.4302,0.0691,-17.8012,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,18.1784,0.24755521116901827,35.1843,20.777,14.4073,0.0749,-17.8012,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,18.2584,0.2486446589143381,35.1711,20.777,14.394100000000002,0.0771,-17.8012,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,18.365,0.25009634803497666,35.2039,20.777,14.426899999999996,0.0695,-17.9428,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,18.445,0.2511857957802965,35.1681,20.777,14.391100000000002,0.0692,-17.9428,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,18.5517,0.25263884671061676,35.1262,20.777,14.349199999999996,0.0757,-17.8114,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,18.6317,0.2537282944559366,35.1476,20.777,14.370599999999996,0.0686,-18.1385,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,18.7384,0.25518134538625686,35.1395,20.777,14.362499999999997,0.075,-17.9704,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,18.8184,0.2562707931315767,35.1065,20.777,14.329499999999996,0.0749,-17.9366,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,18.925,0.25772248225221533,35.11,20.777,14.332999999999998,0.0749,-18.4716,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,19.005,0.2588119299975351,35.1156,20.777,14.3386,0.076,-18.4716,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,19.085,0.25990137774285493,35.1151,20.777,14.338099999999997,0.0694,-18.5248,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,19.1917,0.2613544286731752,35.1021,20.777,14.325099999999999,0.076,-18.5248,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,19.2717,0.262443876418495,35.1117,20.777,14.334699999999998,0.0772,-18.5248,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,19.3784,0.26389692734881526,35.1529,20.777,14.375900000000001,0.0683,-19.5971,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,19.4584,0.2649863750941351,35.0933,20.777,14.316299999999998,0.0768,-19.5971,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,19.565,0.26643806421477373,35.131,20.777,14.354,0.0775,-19.5971,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,19.645,0.2675275119600935,35.0679,20.777,14.2909,0.0715,-20.5148,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,19.7517,0.2689805628904138,35.1051,20.777,14.3281,0.0778,-20.1435,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,19.8317,0.2700700106357336,35.1299,20.777,14.352899999999998,0.0787,-20.1087,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,19.9117,0.2711594583810534,35.1332,20.777,14.356200000000001,0.0694,-20.2387,30.0,1e-05,point
C30_wb0p36_R0,data\thermal_stress\raw\温度应力\C30温度应力\C30\基准C30\C30基准72.xls,C30,0.36,R0,0,0.0,20.0184,0.27261250931137365,35.1084,20.777,14.331400000000002,0.0793,-19.9883,30.0,1e-05,point
